,home_team,away_team,date,home_team_win,spread,home_spread,home_wins,home_goals,home_shots,home_PP%,home_FOW%,home_PIM,home_hits,home_blocked,home_giveaways,home_takeaways,home_save%,home_shot%,home_PDO,home_corsi,away_spread,away_wins,away_goals,away_shots,away_PP%,away_FOW%,away_PIM,away_hits,away_blocked,away_giveaways,away_takeaways,away_save%,away_shot%,away_PDO,away_corsi
15,COL,CAR,2015-10-21,0,-1,-0.666666666667,0.333333333333,2.0,23.3333333333,8.33333333333,52.3333333333,14.6666666667,19.0,10.6666666667,10.6666666667,5.33333333333,4.7,0.0469696969697,4.74696969697,8.0,-1.33333333333,0.333333333333,2.33333333333,26.0,33.3333333333,45.0333333333,7.33333333333,17.3333333333,10.3333333333,13.6666666667,10.0,10.3666666667,0.103708439898,10.4703751066,-2.66666666667
16,EDM,DET,2015-10-21,1,2,0.0,0.5,2.75,26.5,6.25,57.4,7.25,22.75,13.0,15.0,6.5,6.65,0.0666478129713,6.71664781297,6.75,-1.0,0.333333333333,2.33333333333,22.0,24.4333333333,46.6,6.0,20.3333333333,9.33333333333,6.66666666667,7.0,12.4333333333,0.12418699187,12.5575203252,2.0
17,CHI,FLA,2015-10-22,1,1,-1.0,0.333333333333,1.66666666667,29.0,35.5666666667,50.9,8.33333333333,27.3333333333,15.3333333333,9.0,5.66666666667,13.4333333333,0.134482758621,13.567816092,1.0,0.0,0.4,2.2,29.8,21.34,50.96,9.2,29.0,11.2,9.8,5.6,6.78,0.0679733859344,6.84797338593,-2.2
18,MIN,CBJ,2015-10-22,1,1,-1.0,0.333333333333,2.0,28.3333333333,8.33333333333,51.2333333333,12.0,22.6666666667,12.0,8.33333333333,3.0,11.2,0.111957411957,11.311957412,1.33333333333,-3.2,0.0,1.8,30.4,26.58,53.02,10.4,28.0,9.0,7.8,5.0,8.76,0.0877654594728,8.84776545947,6.2
19,NSH,ANA,2015-10-22,1,4,0.25,0.75,3.25,31.25,12.5,50.65,10.5,27.25,13.0,9.25,6.5,9.5,0.0951795641615,9.59517956416,1.0,-1.0,0.25,1.25,30.75,0.0,50.175,9.0,22.25,15.75,11.75,5.25,5.4,0.0540752351097,5.45407523511,2.25
20,NYR,ARI,2015-10-22,1,3,-0.75,0.25,1.5,30.25,25.0,52.675,9.75,22.75,14.0,15.0,9.0,7.45,0.0745086059492,7.52450860595,7.0,0.0,0.25,3.0,25.5,6.25,53.75,18.25,20.75,12.5,6.5,5.0,8.75,0.0876086956522,8.83760869565,-0.25
21,OTT,NJD,2015-10-22,0,0,0.0,0.25,2.75,27.75,6.25,54.875,17.5,27.75,15.5,6.5,6.75,6.25,0.0623790166473,6.31237901665,7.75,0.0,0.5,1.75,26.0,16.675,47.7,8.5,23.75,7.75,10.0,5.0,5.775,0.0579413244767,5.83294132448,2.25
22,PIT,DAL,2015-10-22,0,-3,0.75,0.75,2.25,34.25,16.675,50.45,7.25,26.75,12.0,8.5,6.25,6.6,0.0656204906205,6.66562049062,6.25,1.75,1.0,3.75,35.75,0.0,57.475,9.75,28.25,12.75,11.5,4.25,6.85,0.0683316683317,6.91833166833,6.75
23,SJS,LAK,2015-10-22,0,-3,-0.5,0.5,2.25,28.25,37.5,45.15,5.5,27.0,13.0,10.0,6.75,8.75,0.0876444327731,8.83764443277,3.0,-0.333333333333,0.666666666667,1.33333333333,30.6666666667,8.33333333333,52.7333333333,18.3333333333,24.0,8.66666666667,11.6666666667,2.66666666667,3.46666666667,0.0346846846847,3.50135135135,5.66666666667
24,VAN,WSH,2015-10-22,0,-1,0.25,0.5,2.0,29.75,0.0,53.85,9.75,22.75,10.0,12.0,4.5,3.775,0.0380324543611,3.81303245436,1.25,1.25,0.75,3.5,29.75,37.5,47.9,7.0,21.25,16.0,14.75,9.5,9.75,0.0973942208462,9.84739422085,0.0
25,BUF,MTL,2015-10-23,0,-5,0.0,0.5,2.0,31.5,26.975,53.425,7.75,25.25,9.25,7.5,4.5,8.6,0.0860352291387,8.68603522914,3.25,2.4,1.0,3.2,34.6,8.0,53.78,10.2,24.8,15.8,13.8,7.4,7.68,0.0765738834336,7.75657388343,2.8
26,CGY,DET,2015-10-23,1,1,-2.5,0.0,2.0,20.25,12.5,44.625,6.25,16.75,15.75,10.25,7.0,11.375,0.113815789474,11.4888157895,-3.75,-1.25,0.25,2.0,23.75,26.65,45.3,7.5,18.5,13.0,8.0,7.25,12.0,0.119925958188,12.1199259582,1.25
27,EDM,WSH,2015-10-23,0,-3,0.4,0.6,2.8,26.8,11.66,54.2,8.2,20.8,15.2,14.4,6.8,7.46,0.0747468218056,7.53474682181,5.2,1.2,0.8,3.4,30.8,36.66,51.36,6.4,19.4,13.8,12.4,8.8,9.4,0.093915376677,9.49391537668,-2.0
28,LAK,CAR,2015-10-23,1,3,0.5,0.75,2.0,30.25,6.25,53.6,16.25,23.0,11.0,12.25,4.0,3.225,0.0322635135135,3.25726351351,7.0,-0.75,0.5,2.0,24.25,25.0,47.2,8.0,15.5,11.5,10.75,9.25,7.775,0.0777813299233,7.85278132992,-0.25
29,NYI,BOS,2015-10-23,0,-2,2.5,1.0,4.5,33.75,16.65,57.4,7.75,35.5,12.0,8.5,11.5,10.25,0.1025592055,10.3525592055,4.5,0.5,0.5,4.5,32.0,39.575,47.95,12.0,24.25,10.5,6.25,10.5,11.35,0.113669301713,11.4636693017,-5.75
30,WPG,TBL,2015-10-23,0,-1,0.25,0.5,2.75,28.0,15.475,54.7,11.0,25.5,11.75,12.25,11.0,7.1,0.0710662130132,7.17106621301,7.5,0.0,0.4,3.2,25.6,26.66,52.16,8.6,26.2,10.4,6.0,7.4,10.56,0.105606060606,10.6656060606,3.0
31,BUF,NJD,2015-10-24,0,-1,-1.0,0.4,2.0,32.4,26.58,50.92,7.4,24.2,10.2,7.8,4.2,8.0,0.0799392944221,8.07993929442,4.6,0.0,0.6,2.2,27.2,17.34,47.78,9.8,23.0,8.4,10.2,4.8,6.68,0.0668658800941,6.74686588009,3.2
32,CHI,TBL,2015-10-24,1,1,-0.5,0.5,2.0,28.5,32.925,50.525,8.25,24.25,13.5,8.5,5.25,12.85,0.128639846743,12.9786398467,3.0,0.166666666667,0.5,3.33333333333,26.5,22.2166666667,51.2833333333,8.5,26.0,11.0,6.83333333333,7.0,10.1833333333,0.101893939394,10.2852272727,3.33333333333
33,COL,CBJ,2015-10-24,0,-1,-0.75,0.25,1.5,24.0,6.25,52.675,13.5,16.75,11.75,8.5,5.75,3.525,0.0352272727273,3.56022727273,7.75,-2.83333333333,0.0,1.83333333333,30.1666666667,30.4833333333,53.6666666667,9.33333333333,26.3333333333,9.33333333333,7.83333333333,5.5,9.46666666667,0.0948770133288,9.56154368,4.16666666667
34,DAL,FLA,2015-10-24,0,-4,2.0,1.0,3.8,33.2,0.0,55.84,9.0,29.2,12.8,11.0,4.0,6.06,0.0605476876065,6.12054768761,7.6,-0.166666666667,0.333333333333,2.16666666667,27.8333333333,21.95,50.7,9.0,26.6666666667,10.6666666667,9.33333333333,5.33333333333,7.5,0.0751630067972,7.5751630068,-0.333333333333
35,MIN,ANA,2015-10-24,1,3,-0.5,0.5,2.25,27.0,18.75,52.65,10.0,21.5,11.75,8.25,4.25,11.65,0.11657675462,11.7665767546,-0.5,-1.6,0.2,1.2,30.2,4.0,48.66,9.2,22.2,16.0,10.8,4.8,7.76,0.0777429467085,7.83774294671,2.0
36,MTL,TOR,2015-10-24,1,2,2.83333333333,1.0,3.83333333333,33.1666666667,10.8333333333,51.6333333333,9.5,24.0,15.5,13.0,6.66666666667,7.33333333333,0.0730708287873,7.40640416212,4.0,0.666666666667,0.333333333333,2.66666666667,28.3333333333,8.33333333333,47.8666666667,5.33333333333,31.0,12.3333333333,8.66666666667,7.0,6.7,0.0667628667629,6.76676286676,3.33333333333
37,NSH,PIT,2015-10-24,0,-1,1.0,0.8,3.6,30.8,14.0,49.04,10.4,26.2,13.8,8.8,5.8,11.04,0.11062640995,11.1506264099,1.0,0.0,0.6,2.0,34.2,13.34,50.22,7.0,28.0,12.2,8.6,5.6,5.86,0.0583787454376,5.91837874544,7.2
38,OTT,ARI,2015-10-24,0,-3,0.0,0.2,3.0,30.0,9.0,53.52,17.0,26.2,14.6,7.4,6.2,7.06,0.0704160338307,7.13041603383,7.6,-0.6,0.2,2.6,27.4,11.66,55.0,15.8,21.8,11.0,6.2,5.8,9.96,0.0997165861514,10.0597165862,-1.8
39,PHI,NYR,2015-10-24,1,0,1.0,0.75,2.5,33.5,12.5,47.725,14.25,31.0,14.25,10.75,5.5,7.375,0.0739140170175,7.44891401702,-0.75,0.0,0.4,2.0,29.6,26.66,54.14,9.0,23.4,12.2,13.0,9.0,8.92,0.089236514389,9.00923651439,4.0
40,SJS,CAR,2015-10-24,1,3,-1.0,0.4,2.0,30.6,30.0,47.36,6.4,25.6,14.0,10.8,7.0,7.5,0.0751155462185,7.57511554622,4.6,-1.2,0.4,1.6,27.4,30.0,45.34,8.4,16.2,11.6,10.6,8.0,8.36,0.0836536353672,8.44365363537,-2.6
41,STL,NYI,2015-10-24,0,-1,0.6,0.8,3.2,33.6,10.72,47.08,10.4,22.6,13.8,12.4,6.4,9.68,0.0968247776564,9.77682477766,-5.0,1.6,0.8,4.2,32.2,23.32,56.3,8.4,35.6,14.4,9.6,11.8,10.5,0.105124287477,10.6051242875,3.6
42,VAN,DET,2015-10-24,0,-1,0.0,0.4,2.0,28.8,6.66,56.12,8.6,20.6,9.0,10.2,4.8,4.62,0.0464259634888,4.66642596349,-1.0,-1.2,0.2,2.0,24.8,21.32,45.92,9.0,17.0,14.6,7.4,6.8,11.1,0.110940766551,11.2109407666,3.2
43,EDM,LAK,2015-10-25,0,-1,-0.166666666667,0.5,3.0,26.1666666667,12.5,53.2333333333,8.16666666667,21.1666666667,14.6666666667,13.6666666667,6.33333333333,9.11666666667,0.0912745254177,9.20794119208,3.83333333333,1.0,0.8,2.2,29.8,15.0,50.46,15.0,22.2,11.2,11.8,3.8,4.72,0.0472393822394,4.76723938224,3.2
44,NYR,CGY,2015-10-25,1,3,0.0,0.333333333333,2.0,31.1666666667,22.2166666667,52.3,8.5,25.3333333333,12.8333333333,11.5,9.0,8.13333333333,0.0813082064352,8.21464153977,4.83333333333,-1.8,0.2,2.2,24.2,10.0,45.38,8.0,15.6,16.8,9.2,6.6,10.6,0.106052631579,10.7060526316,-0.8
45,WPG,MIN,2015-10-25,1,1,0.0,0.4,2.8,29.6,12.38,53.14,10.4,25.4,12.2,12.0,9.8,7.34,0.0735196370772,7.41351963708,7.0,0.2,0.6,2.4,27.6,15.0,53.86,8.4,19.2,13.0,9.0,6.2,11.32,0.113261403696,11.4332614037,2.6
46,CHI,ANA,2015-10-26,1,1,-0.2,0.6,1.8,29.2,26.34,51.54,8.2,24.2,15.0,7.4,5.6,10.9,0.109161877395,11.0091618774,4.6,-1.83333333333,0.166666666667,1.0,27.6666666667,3.33333333333,50.3333333333,8.0,20.1666666667,16.3333333333,11.0,6.33333333333,8.13333333333,0.0814524555904,8.21478578892,4.16666666667
47,NYI,CGY,2015-10-26,1,4,1.5,0.833333333333,4.0,30.5,19.4333333333,54.8,8.0,33.0,14.8333333333,8.5,10.1666666667,9.58333333333,0.095936906231,9.67927023956,6.0,-2.0,0.166666666667,2.0,24.0,8.33333333333,45.9666666667,7.66666666667,16.1666666667,17.0,9.83333333333,6.33333333333,11.4,0.114018218623,11.5140182186,-0.166666666667
48,TOR,ARI,2015-10-26,0,-1,0.0,0.25,2.75,34.25,18.75,47.225,7.0,29.0,12.25,10.5,6.5,9.65,0.0963684463684,9.74636844637,-3.75,0.0,0.333333333333,2.83333333333,27.1666666667,9.71666666667,54.3,13.8333333333,23.6666666667,10.8333333333,6.66666666667,6.33333333333,8.76666666667,0.0877267847558,8.85439345142,0.166666666667
49,BOS,ARI,2015-10-27,1,6,0.8,0.6,4.6,30.8,41.66,48.74,11.8,26.6,13.2,7.8,11.0,11.38,0.114012364447,11.4940123644,-4.6,0.142857142857,0.428571428571,3.0,26.7142857143,8.32857142857,52.2571428571,13.2857142857,24.1428571429,10.4285714286,7.0,7.71428571429,9.1,0.0910674028065,9.19106740281,0.571428571429
50,DAL,ANA,2015-10-27,1,1,1.0,0.833333333333,3.5,33.5,4.16666666667,54.8666666667,9.33333333333,28.3333333333,13.0,12.5,4.33333333333,6.0,0.0599802158626,6.05998021586,7.16666666667,-1.71428571429,0.142857142857,0.857142857143,29.2857142857,2.85714285714,49.0571428571,9.0,19.7142857143,16.0,10.2857142857,6.28571428571,7.57142857143,0.0757687714584,7.64719734289,1.42857142857
51,DET,CAR,2015-10-27,0,-2,-0.833333333333,0.333333333333,2.16666666667,25.3333333333,26.1,48.55,9.5,15.8333333333,13.6666666667,7.83333333333,6.83333333333,10.3,0.102867305459,10.4028673055,3.33333333333,-1.5,0.333333333333,1.66666666667,28.5,25.0,47.35,8.0,16.3333333333,13.6666666667,11.8333333333,7.33333333333,10.9333333333,0.109393902489,11.0427272358,-4.33333333333
52,FLA,COL,2015-10-27,1,3,0.428571428571,0.428571428571,2.71428571429,28.1428571429,22.3857142857,50.6,9.28571428571,26.2857142857,11.1428571429,10.8571428571,5.42857142857,7.24285714286,0.0725886997037,7.31544584256,0.428571428571,-0.8,0.2,1.8,26.0,8.34,52.96,13.8,16.8,11.8,7.2,5.8,4.58,0.0458288770053,4.62582887701,5.8
53,MIN,EDM,2015-10-27,1,1,0.0,0.5,2.66666666667,28.0,12.5,54.1166666667,8.66666666667,20.6666666667,13.1666666667,10.1666666667,6.33333333333,11.9666666667,0.119637028333,12.086303695,2.66666666667,-0.285714285714,0.428571428571,2.85714285714,26.4285714286,17.8571428571,53.4428571429,8.28571428571,21.5714285714,15.1428571429,13.8571428571,7.28571428571,8.82857142857,0.0884393891336,8.91701081771,2.42857142857
54,NJD,CBJ,2015-10-27,0,-2,0.166666666667,0.666666666667,2.5,27.3333333333,21.1166666667,49.7,8.83333333333,22.5,9.66666666667,10.1666666667,5.0,7.28333333333,0.0729629460555,7.35629627939,2.83333333333,-2.28571428571,0.142857142857,2.14285714286,31.0,28.5142857143,53.7285714286,10.1428571429,25.0,9.71428571429,7.0,5.57142857143,9.37142857143,0.0939281962986,9.46535676773,3.28571428571
55,PHI,BUF,2015-10-27,0,-1,0.8,0.8,2.4,36.4,10.0,46.8,12.6,31.8,14.6,9.4,6.2,6.74,0.0674645469473,6.80746454695,1.2,-1.0,0.333333333333,2.16666666667,31.8333333333,28.8166666667,52.3166666667,6.83333333333,23.5,11.1666666667,8.16666666667,4.5,8.38333333333,0.0838574579954,8.46719079133,4.0
56,STL,TBL,2015-10-27,1,2,0.333333333333,0.666666666667,3.0,34.6666666667,8.93333333333,47.1166666667,9.66666666667,22.1666666667,14.3333333333,10.8333333333,5.66666666667,8.9,0.089020648047,8.98902064805,-1.16666666667,0.0,0.428571428571,2.85714285714,25.7142857143,19.0428571429,51.9,8.42857142857,25.7142857143,12.4285714286,6.28571428571,7.0,9.17142857143,0.0918019480519,9.26323051948,4.42857142857
57,VAN,MTL,2015-10-27,1,4,-0.166666666667,0.333333333333,2.0,29.3333333333,13.8833333333,57.05,9.16666666667,18.8333333333,9.0,10.1666666667,5.16666666667,4.9,0.049104969574,4.94910496957,-0.166666666667,2.71428571429,1.0,4.0,32.2857142857,16.4285714286,50.7285714286,9.85714285714,23.8571428571,15.0,13.4285714286,6.42857142857,8.92857142857,0.0890871654156,9.01765859399,-0.142857142857
58,WPG,LAK,2015-10-27,0,-3,0.166666666667,0.5,3.16666666667,30.1666666667,10.3166666667,53.5166666667,10.3333333333,25.8333333333,12.5,12.6666666667,9.33333333333,8.65,0.0865188894836,8.73651888948,6.33333333333,1.0,0.833333333333,2.33333333333,30.5,20.8333333333,51.1666666667,14.0,22.5,12.3333333333,12.3333333333,5.33333333333,5.11666666667,0.0512709137709,5.16793758044,1.66666666667
59,OTT,CGY,2015-10-28,1,0,-0.5,0.166666666667,2.66666666667,31.0,7.5,53.0666666667,14.8333333333,27.3333333333,13.8333333333,7.66666666667,6.66666666667,6.35,0.0633096578219,6.41330965782,8.0,-2.28571428571,0.142857142857,1.71428571429,24.7142857143,11.9,46.9,7.42857142857,18.5714285714,16.2857142857,9.71428571429,7.85714285714,11.4,0.11405643229,11.5140564323,0.714285714286
60,SJS,NSH,2015-10-28,0,-1,-0.333333333333,0.5,2.5,29.0,25.0,49.0333333333,6.33333333333,24.1666666667,15.6666666667,12.0,6.5,10.2166666667,0.102278828198,10.3189454949,1.66666666667,0.666666666667,0.666666666667,3.16666666667,32.1666666667,11.6666666667,47.8333333333,10.1666666667,26.1666666667,13.5,8.16666666667,5.5,9.63333333333,0.0964621792318,9.72979551257,3.16666666667
61,WSH,PIT,2015-10-28,0,-2,1.5,0.833333333333,4.0,30.0,33.3333333333,50.8666666667,6.66666666667,20.0,13.5,12.0,8.0,10.7333333333,0.107248321144,10.8405816545,-2.16666666667,0.166666666667,0.666666666667,2.0,32.6666666667,11.1166666667,48.8166666667,7.33333333333,27.6666666667,12.1666666667,8.0,5.33333333333,5.31666666667,0.0529224588048,5.36958912547,8.33333333333
62,DAL,VAN,2015-10-29,1,1,1.0,0.857142857143,3.57142857143,33.5714285714,8.32857142857,54.1714285714,9.85714285714,27.0,13.7142857143,13.0,4.71428571429,6.82857142857,0.0682183362856,6.89678976486,8.14285714286,0.428571428571,0.428571428571,2.42857142857,29.1428571429,19.0428571429,56.8142857143,8.42857142857,18.5714285714,9.14285714286,9.85714285714,5.28571428571,6.74285714286,0.0676001780022,6.81045732086,0.142857142857
63,EDM,MTL,2015-10-29,1,1,-0.375,0.375,2.875,26.25,21.875,52.8875,7.5,20.875,15.5,12.875,7.375,9.5125,0.095241608349,9.60774160835,2.5,1.875,0.875,3.625,31.5,20.625,51.3125,9.125,23.0,14.375,12.75,6.375,10.0375,0.10027269831,10.1377726983,0.125
64,NYI,CAR,2015-10-29,0,-1,1.85714285714,0.857142857143,4.0,31.1428571429,21.4142857143,54.4714285714,7.71428571429,33.0,14.4285714286,8.57142857143,11.1428571429,9.84285714286,0.0985581645246,9.94141530738,6.0,-1.0,0.428571428571,1.85714285714,27.4285714286,21.4285714286,47.1285714286,8.0,17.8571428571,13.4285714286,11.8571428571,7.0,9.91428571429,0.0992607076275,10.0135464219,-3.0
65,PHI,NJD,2015-10-29,0,-3,0.5,0.666666666667,2.5,35.8333333333,8.33333333333,47.05,11.1666666667,32.6666666667,15.6666666667,8.66666666667,5.83333333333,7.13333333333,0.0713719709409,7.20470530427,-0.166666666667,-0.142857142857,0.571428571429,2.28571428571,26.8571428571,21.6714285714,50.7571428571,8.71428571429,22.7142857143,9.0,10.0,4.85714285714,6.84285714286,0.0684920489999,6.91134919186,3.85714285714
66,PIT,BUF,2015-10-29,1,1,0.428571428571,0.714285714286,2.14285714286,31.5714285714,9.52857142857,48.3142857143,7.42857142857,29.0,12.7142857143,9.0,5.28571428571,4.97142857143,0.0495637882193,5.02099235965,8.42857142857,-0.714285714286,0.428571428571,2.42857142857,33.0,24.7,51.7428571429,6.42857142857,25.4285714286,12.5714285714,7.71428571429,4.42857142857,8.48571428571,0.0848648341259,8.57057911984,2.42857142857
67,STL,ANA,2015-10-29,1,1,0.571428571429,0.714285714286,2.85714285714,33.1428571429,7.65714285714,46.7857142857,8.57142857143,22.8571428571,14.7142857143,10.0,5.85714285714,8.81428571429,0.0882081745165,8.9024938888,-1.28571428571,-1.625,0.125,1.125,28.125,6.6625,49.175,9.5,19.625,16.25,11.0,6.375,8.1,0.0810035573791,8.18100355738,3.0
68,TBL,COL,2015-10-29,0,-1,-0.25,0.375,2.5,25.75,16.6625,51.0125,7.625,25.875,13.0,6.125,7.0,9.0625,0.0907433712121,9.15324337121,3.625,-1.16666666667,0.166666666667,1.66666666667,27.0,23.6166666667,52.2,13.1666666667,18.1666666667,12.0,7.0,6.16666666667,6.2,0.0620002546473,6.26200025465,4.16666666667
69,WPG,CHI,2015-10-29,1,2,-0.285714285714,0.428571428571,2.85714285714,29.4285714286,8.84285714286,53.4571428571,9.14285714286,26.4285714286,13.0,14.1428571429,9.57142857143,7.98571428571,0.0798733338431,8.06558761956,4.42857142857,0.0,0.666666666667,1.66666666667,28.3333333333,21.95,49.85,9.33333333333,23.0,14.8333333333,7.16666666667,5.66666666667,9.78333333333,0.0979126756066,9.88124600894,1.33333333333
70,ARI,VAN,2015-10-30,0,-1,-0.625,0.375,2.625,26.375,10.4125,51.975,12.375,22.625,11.375,6.875,7.625,10.7375,0.107461755233,10.8449617552,0.875,0.25,0.375,2.5,29.5,16.6625,57.0375,8.125,18.125,9.875,11.0,5.25,7.625,0.0763915350623,7.70139153506,-0.25
71,BUF,PHI,2015-10-30,1,2,-0.75,0.375,2.5,35.5,34.1125,51.325,6.125,26.625,13.125,7.125,4.75,9.15,0.0914981091705,9.24149810917,-0.875,0.0,0.571428571429,2.28571428571,34.7142857143,7.14285714286,46.5142857143,11.0,33.2857142857,15.0,8.85714285714,5.71428571429,6.62857142857,0.0662780159086,6.69484944448,-0.857142857143
72,CAR,COL,2015-10-30,1,1,-0.75,0.5,2.0,27.625,25.0,48.1875,7.5,19.375,13.125,13.0,9.125,9.9875,0.100011013911,10.0875110139,-3.875,-0.857142857143,0.285714285714,1.71428571429,26.8571428571,23.8142857143,52.6571428571,13.2857142857,18.8571428571,11.2857142857,7.14285714286,6.28571428571,5.72857142857,0.057224708065,5.78579613664,4.85714285714
