,home_team,away_team,date,home_team_win,prediction,match,cumulative_average
46,CHI,ANA,2015-10-26,1,1,1,0.617021276596
47,NYI,CGY,2015-10-26,1,1,1,0.625
48,TOR,ARI,2015-10-26,0,1,0,0.612244897959
49,WPG,LAK,2015-10-27,0,1,0,0.6
50,VAN,MTL,2015-10-27,1,1,1,0.607843137255
51,STL,TBL,2015-10-27,1,1,1,0.615384615385
52,NJD,CBJ,2015-10-27,0,1,0,0.603773584906
53,PHI,BUF,2015-10-27,0,1,0,0.592592592593
54,FLA,COL,2015-10-27,1,1,1,0.6
55,DET,CAR,2015-10-27,0,1,0,0.589285714286
56,DAL,ANA,2015-10-27,1,1,1,0.59649122807
57,BOS,ARI,2015-10-27,1,1,1,0.603448275862
58,MIN,EDM,2015-10-27,1,1,1,0.610169491525
59,OTT,CGY,2015-10-28,1,1,1,0.616666666667
60,SJS,NSH,2015-10-28,0,0,1,0.622950819672
61,WSH,PIT,2015-10-28,0,0,1,0.629032258065
62,WPG,CHI,2015-10-29,1,1,1,0.634920634921
63,TBL,COL,2015-10-29,0,1,0,0.625
64,STL,ANA,2015-10-29,1,1,1,0.630769230769
65,PIT,BUF,2015-10-29,1,0,0,0.621212121212
66,EDM,MTL,2015-10-29,1,0,0,0.611940298507
67,NYI,CAR,2015-10-29,0,1,0,0.602941176471
68,DAL,VAN,2015-10-29,1,1,1,0.608695652174
69,PHI,NJD,2015-10-29,0,1,0,0.6
70,MIN,CHI,2015-10-30,1,1,1,0.605633802817
71,WSH,CBJ,2015-10-30,1,1,1,0.611111111111
72,NYR,TOR,2015-10-30,1,0,0,0.602739726027
73,FLA,BOS,2015-10-30,0,1,0,0.594594594595
74,CGY,MTL,2015-10-30,0,1,0,0.586666666667
75,DET,OTT,2015-10-30,0,0,1,0.592105263158
76,CAR,COL,2015-10-30,1,1,1,0.597402597403
77,BUF,PHI,2015-10-30,1,0,0,0.589743589744
78,ARI,VAN,2015-10-30,0,1,0,0.582278481013
79,TOR,PIT,2015-10-31,0,1,0,0.575
80,TBL,BOS,2015-10-31,0,0,1,0.58024691358
81,STL,MIN,2015-10-31,1,1,1,0.585365853659
82,OTT,DET,2015-10-31,0,1,0,0.578313253012
83,NJD,NYI,2015-10-31,1,1,1,0.583333333333
84,FLA,WSH,2015-10-31,0,1,0,0.576470588235
85,EDM,CGY,2015-10-31,0,0,1,0.581395348837
86,DAL,SJS,2015-10-31,1,1,1,0.586206896552
87,CBJ,WPG,2015-10-31,0,1,0,0.579545454545
88,LAK,NSH,2015-10-31,1,1,1,0.584269662921
89,NYI,BUF,2015-11-01,0,0,1,0.588888888889
90,ANA,NSH,2015-11-01,1,0,0,0.582417582418
91,COL,SJS,2015-11-01,0,1,0,0.576086956522
92,MTL,WPG,2015-11-01,1,1,1,0.58064516129
93,CAR,TBL,2015-11-01,0,1,0,0.574468085106
94,VAN,PHI,2015-11-02,1,0,0,0.568421052632
95,CHI,LAK,2015-11-02,1,1,1,0.572916666667
96,TOR,DAL,2015-11-02,1,1,1,0.577319587629
97,STL,LAK,2015-11-03,0,1,0,0.571428571429
98,BOS,DAL,2015-11-03,0,1,0,0.565656565657
99,COL,CGY,2015-11-03,1,1,1,0.57
100,DET,TBL,2015-11-03,1,1,1,0.574257425743
101,EDM,PHI,2015-11-03,1,0,0,0.56862745098
102,MTL,OTT,2015-11-03,0,0,1,0.572815533981
103,NYI,NJD,2015-11-03,1,1,1,0.576923076923
104,NYR,WSH,2015-11-03,1,1,1,0.580952380952
105,SJS,CBJ,2015-11-03,0,1,0,0.575471698113
106,VAN,PIT,2015-11-04,0,1,0,0.570093457944
107,TOR,WPG,2015-11-04,0,1,0,0.564814814815
108,ANA,FLA,2015-11-04,1,0,0,0.559633027523
109,CHI,STL,2015-11-04,0,1,0,0.554545454545
110,WSH,BOS,2015-11-05,1,1,1,0.558558558559
111,OTT,WPG,2015-11-05,1,1,1,0.5625
112,SJS,FLA,2015-11-05,1,1,1,0.566371681416
113,MTL,NYI,2015-11-05,1,1,1,0.570175438596
114,ARI,COL,2015-11-05,1,1,1,0.573913043478
115,LAK,CBJ,2015-11-05,0,1,0,0.568965517241
116,CGY,PHI,2015-11-05,1,1,1,0.57264957265
117,BUF,TBL,2015-11-05,0,1,0,0.567796610169
118,MIN,NSH,2015-11-05,0,1,0,0.563025210084
119,ANA,CBJ,2015-11-06,1,1,1,0.566666666667
120,CAR,DAL,2015-11-06,0,1,0,0.561983471074
121,COL,NYR,2015-11-06,0,1,0,0.55737704918
122,EDM,PIT,2015-11-06,0,1,0,0.552845528455
123,NJD,CHI,2015-11-06,1,0,0,0.548387096774
124,TOR,DET,2015-11-06,0,1,0,0.544
125,WSH,TOR,2015-11-07,1,1,1,0.547619047619
126,WPG,PHI,2015-11-07,0,1,0,0.543307086614
127,SJS,ANA,2015-11-07,0,1,0,0.5390625
128,NSH,STL,2015-11-07,0,1,0,0.53488372093
129,MTL,BOS,2015-11-07,1,1,1,0.538461538462
130,CGY,PIT,2015-11-07,1,1,1,0.541984732824
131,LAK,FLA,2015-11-07,1,1,1,0.545454545455
132,CAR,OTT,2015-11-07,1,1,1,0.548872180451
133,BUF,VAN,2015-11-07,1,1,1,0.55223880597
134,ARI,NYR,2015-11-07,0,0,1,0.555555555556
135,MIN,TBL,2015-11-07,1,1,1,0.558823529412
136,CHI,EDM,2015-11-08,1,1,1,0.56204379562
137,DET,DAL,2015-11-08,0,1,0,0.557971014493
138,NJD,VAN,2015-11-08,1,0,0,0.553956834532
139,NYI,BOS,2015-11-08,0,0,1,0.557142857143
140,ANA,ARI,2015-11-09,0,1,0,0.553191489362
141,NYR,CAR,2015-11-10,1,1,1,0.556338028169
142,PHI,COL,2015-11-10,0,0,1,0.559440559441
143,NSH,OTT,2015-11-10,1,1,1,0.5625
144,TBL,BUF,2015-11-10,0,1,0,0.558620689655
145,SJS,NYI,2015-11-10,0,1,0,0.554794520548
146,NJD,STL,2015-11-10,0,0,1,0.557823129252
147,FLA,CGY,2015-11-10,1,1,1,0.560810810811
148,LAK,ARI,2015-11-10,0,1,0,0.557046979866
149,MIN,WPG,2015-11-10,1,1,1,0.56
150,DET,WSH,2015-11-10,1,1,1,0.562913907285
151,DAL,TOR,2015-11-10,0,1,0,0.559210526316
152,CBJ,VAN,2015-11-10,0,1,0,0.555555555556
153,ANA,EDM,2015-11-11,0,1,0,0.551948051948
154,PIT,MTL,2015-11-11,1,1,1,0.554838709677
155,TBL,CGY,2015-11-12,1,1,1,0.557692307692
156,OTT,VAN,2015-11-12,1,1,1,0.56050955414
157,NYR,STL,2015-11-12,1,1,1,0.563291139241
158,NSH,TOR,2015-11-12,0,1,0,0.559748427673
159,LAK,NYI,2015-11-12,1,1,1,0.5625
160,PHI,WSH,2015-11-12,0,0,1,0.565217391304
161,DAL,WPG,2015-11-12,1,1,1,0.567901234568
162,CHI,NJD,2015-11-12,0,1,0,0.564417177914
163,CAR,MIN,2015-11-12,0,1,0,0.560975609756
164,BOS,COL,2015-11-12,0,1,0,0.557575757576
165,ARI,EDM,2015-11-12,1,1,1,0.560240963855
166,FLA,BUF,2015-11-12,0,1,0,0.556886227545
167,ANA,NYI,2015-11-13,0,1,0,0.553571428571
168,DET,SJS,2015-11-13,0,0,1,0.556213017751
169,PIT,CBJ,2015-11-13,0,1,0,0.552941176471
170,WSH,CGY,2015-11-13,0,1,0,0.549707602339
171,STL,CHI,2015-11-14,0,1,0,0.546511627907
172,OTT,NYR,2015-11-14,0,1,0,0.543352601156
173,NSH,WPG,2015-11-14,1,1,1,0.545977011494
174,NJD,PIT,2015-11-14,1,0,0,0.542857142857
175,MTL,COL,2015-11-14,0,1,0,0.539772727273
176,BUF,SJS,2015-11-14,0,0,1,0.542372881356
177,DAL,MIN,2015-11-14,1,1,1,0.544943820225
178,CBJ,ARI,2015-11-14,1,1,1,0.54748603352
179,CAR,PHI,2015-11-14,0,1,0,0.544444444444
180,BOS,DET,2015-11-14,1,1,1,0.546961325967
181,TBL,FLA,2015-11-14,0,1,0,0.543956043956
182,LAK,EDM,2015-11-14,1,1,1,0.546448087432
183,TOR,VAN,2015-11-14,1,1,1,0.548913043478
184,NYR,TOR,2015-11-15,1,1,1,0.551351351351
185,CHI,CGY,2015-11-15,1,1,1,0.55376344086
186,CAR,ANA,2015-11-16,0,1,0,0.550802139037
187,FLA,TBL,2015-11-16,1,1,1,0.553191489362
188,MTL,VAN,2015-11-16,1,1,1,0.555555555556
189,NYI,ARI,2015-11-16,1,0,0,0.552631578947
190,OTT,DET,2015-11-16,0,1,0,0.549738219895
191,STL,WPG,2015-11-16,1,1,1,0.552083333333
192,CGY,NJD,2015-11-17,1,1,1,0.554404145078
193,BOS,SJS,2015-11-17,0,0,1,0.556701030928
194,BUF,DAL,2015-11-17,0,1,0,0.553846153846
195,CBJ,STL,2015-11-17,1,1,1,0.55612244898
196,NSH,ANA,2015-11-17,1,1,1,0.558375634518
197,PHI,LAK,2015-11-17,0,0,1,0.560606060606
198,PIT,MIN,2015-11-17,1,1,1,0.562814070352
199,TOR,COL,2015-11-17,1,1,1,0.565
200,WPG,VAN,2015-11-18,1,0,0,0.562189054726
201,EDM,CHI,2015-11-18,0,0,1,0.564356435644
202,DET,WSH,2015-11-18,0,0,1,0.566502463054
203,STL,BUF,2015-11-19,1,1,1,0.56862745098
204,TBL,NYR,2015-11-19,1,1,1,0.570731707317
205,WSH,DAL,2015-11-19,0,1,0,0.567961165049
206,PIT,COL,2015-11-19,1,0,0,0.565217391304
207,BOS,MIN,2015-11-19,1,1,1,0.567307692308
208,OTT,CBJ,2015-11-19,1,0,0,0.564593301435
209,MTL,ARI,2015-11-19,0,1,0,0.561904761905
210,FLA,ANA,2015-11-19,0,1,0,0.559241706161
211,PHI,SJS,2015-11-19,0,0,1,0.561320754717
212,NYI,MTL,2015-11-20,0,0,1,0.56338028169
213,CAR,TOR,2015-11-20,0,1,0,0.560747663551
214,CBJ,NSH,2015-11-20,1,1,1,0.562790697674
215,CGY,CHI,2015-11-20,1,0,0,0.560185185185
216,DET,LAK,2015-11-20,1,0,0,0.557603686636
217,EDM,NJD,2015-11-20,1,1,1,0.559633027523
218,VAN,CHI,2015-11-21,1,1,1,0.561643835616
219,TBL,ANA,2015-11-21,1,1,1,0.563636363636
220,WSH,COL,2015-11-21,1,1,1,0.565610859729
221,WPG,ARI,2015-11-21,1,1,1,0.567567567568
222,STL,DET,2015-11-21,0,1,0,0.565022421525
223,BOS,TOR,2015-11-21,1,1,1,0.566964285714
224,OTT,PHI,2015-11-21,1,0,0,0.564444444444
225,MIN,NSH,2015-11-21,1,1,1,0.566371681416
226,FLA,NYR,2015-11-21,0,1,0,0.563876651982
227,DAL,BUF,2015-11-21,1,1,1,0.565789473684
228,PIT,SJS,2015-11-21,0,1,0,0.563318777293
229,CAR,LAK,2015-11-22,1,0,0,0.560869565217
230,CBJ,SJS,2015-11-22,0,0,1,0.562770562771
231,MTL,NYI,2015-11-22,1,1,1,0.564655172414
232,VAN,NJD,2015-11-22,0,1,0,0.562231759657
233,WSH,EDM,2015-11-23,1,1,1,0.564102564103
234,WPG,COL,2015-11-23,0,0,1,0.565957446809
235,TOR,BOS,2015-11-23,0,0,1,0.567796610169
236,NYR,NSH,2015-11-23,1,1,1,0.569620253165
237,FLA,LAK,2015-11-23,0,1,0,0.567226890756
238,BUF,STL,2015-11-23,0,1,0,0.564853556485
239,PHI,CAR,2015-11-23,1,1,1,0.566666666667
240,ANA,CGY,2015-11-24,1,1,1,0.56846473029
241,DAL,OTT,2015-11-24,0,1,0,0.566115702479
242,NYR,MTL,2015-11-25,0,0,1,0.567901234568
243,WSH,WPG,2015-11-25,1,1,1,0.569672131148
244,TBL,LAK,2015-11-25,1,0,0,0.567346938776
245,SJS,CHI,2015-11-25,0,1,0,0.565040650407
246,PIT,STL,2015-11-25,1,1,1,0.566801619433
247,NYI,PHI,2015-11-25,1,1,1,0.568548387097
248,ARI,ANA,2015-11-25,1,0,0,0.566265060241
249,MIN,VAN,2015-11-25,0,1,0,0.564
250,DET,BOS,2015-11-25,0,0,1,0.565737051793
251,COL,OTT,2015-11-25,0,1,0,0.563492063492
252,CAR,EDM,2015-11-25,1,1,1,0.565217391304
253,BUF,NSH,2015-11-25,0,1,0,0.562992125984
254,NJD,CBJ,2015-11-25,0,1,0,0.560784313725
255,FLA,NYI,2015-11-27,1,1,1,0.5625
256,PHI,NSH,2015-11-27,1,1,1,0.56420233463
257,WSH,TBL,2015-11-27,1,1,1,0.565891472868
258,NJD,MTL,2015-11-27,0,1,0,0.563706563707
259,MIN,WPG,2015-11-27,0,1,0,0.561538461538
260,DET,EDM,2015-11-27,1,1,1,0.563218390805
261,ARI,CGY,2015-11-27,1,1,1,0.564885496183
262,CBJ,PIT,2015-11-27,1,0,0,0.562737642586
263,BUF,CAR,2015-11-27,1,1,1,0.564393939394
264,BOS,NYR,2015-11-27,1,1,1,0.566037735849
265,ANA,CHI,2015-11-27,0,1,0,0.563909774436
266,DAL,VAN,2015-11-27,1,1,1,0.565543071161
267,TOR,WSH,2015-11-28,0,0,1,0.567164179104
268,TBL,NYI,2015-11-28,0,1,0,0.565055762082
269,STL,CBJ,2015-11-28,1,1,1,0.566666666667
270,PIT,EDM,2015-11-28,0,1,0,0.564575645756
271,NYR,PHI,2015-11-28,0,0,1,0.566176470588
272,SJS,CGY,2015-11-28,1,1,1,0.567765567766
273,MTL,NJD,2015-11-28,0,1,0,0.565693430657
274,MIN,DAL,2015-11-28,0,0,1,0.567272727273
275,LAK,CHI,2015-11-28,1,1,1,0.56884057971
276,COL,WPG,2015-11-28,1,1,1,0.570397111913
277,ARI,OTT,2015-11-28,1,1,1,0.571942446043
278,NSH,BUF,2015-11-28,0,1,0,0.569892473118
279,DET,FLA,2015-11-29,0,1,0,0.567857142857
280,ANA,VAN,2015-11-30,1,1,1,0.569395017794
281,NYI,COL,2015-11-30,1,1,1,0.570921985816
282,NYR,CAR,2015-11-30,1,1,1,0.572438162544
283,TOR,EDM,2015-11-30,1,1,1,0.573943661972
284,NSH,ARI,2015-12-01,1,1,1,0.575438596491
285,STL,FLA,2015-12-01,0,0,1,0.576923076923
286,SJS,PIT,2015-12-01,0,0,1,0.578397212544
287,OTT,PHI,2015-12-01,0,1,0,0.576388888889
288,NJD,COL,2015-12-01,0,1,0,0.574394463668
289,DET,BUF,2015-12-01,1,1,1,0.575862068966
290,LAK,VAN,2015-12-01,1,1,1,0.577319587629
291,MTL,CBJ,2015-12-01,1,1,1,0.578767123288
292,CHI,MIN,2015-12-01,0,1,0,0.576791808874
293,CGY,DAL,2015-12-01,1,1,1,0.578231292517
294,ANA,TBL,2015-12-02,0,1,0,0.576271186441
295,EDM,BOS,2015-12-02,1,0,0,0.574324324324
296,NYI,NYR,2015-12-02,1,1,1,0.575757575758
297,WPG,TOR,2015-12-02,1,0,0,0.573825503356
298,VAN,DAL,2015-12-03,0,1,0,0.571906354515
299,OTT,CHI,2015-12-03,1,1,1,0.573333333333
300,NSH,FLA,2015-12-03,0,1,0,0.571428571429
301,NYR,COL,2015-12-03,0,0,1,0.572847682119
302,MIN,TOR,2015-12-03,1,1,1,0.574257425743
303,DET,ARI,2015-12-03,1,1,1,0.575657894737
304,CAR,NJD,2015-12-03,0,1,0,0.573770491803
305,MTL,WSH,2015-12-03,0,1,0,0.571895424837
306,ANA,SJS,2015-12-04,1,1,1,0.57328990228
307,BUF,ARI,2015-12-04,1,1,1,0.574675324675
308,CBJ,FLA,2015-12-04,0,1,0,0.572815533981
309,CGY,BOS,2015-12-04,1,0,0,0.570967741935
310,EDM,DAL,2015-12-04,1,1,1,0.572347266881
311,NJD,PHI,2015-12-04,0,1,0,0.570512820513
312,NYI,STL,2015-12-04,1,1,1,0.571884984026
313,SJS,TBL,2015-12-05,0,1,0,0.570063694268
314,VAN,BOS,2015-12-05,0,0,1,0.571428571429
315,STL,TOR,2015-12-05,0,1,0,0.569620253165
316,PHI,CBJ,2015-12-05,0,1,0,0.567823343849
317,WPG,WSH,2015-12-05,1,1,1,0.569182389937
318,MIN,COL,2015-12-05,1,1,1,0.570532915361
319,CAR,MTL,2015-12-05,1,1,1,0.571875
320,OTT,NYI,2015-12-05,1,1,1,0.573208722741
321,LAK,PIT,2015-12-05,1,1,1,0.574534161491
322,DET,NSH,2015-12-05,1,1,1,0.575851393189
323,ANA,PIT,2015-12-06,1,0,0,0.574074074074
324,CAR,ARI,2015-12-06,1,1,1,0.575384615385
325,CHI,WPG,2015-12-06,1,1,1,0.576687116564
326,EDM,BUF,2015-12-06,1,1,1,0.577981651376
327,NJD,FLA,2015-12-06,1,1,1,0.579268292683
328,NYR,OTT,2015-12-06,1,1,1,0.580547112462
329,LAK,TBL,2015-12-06,1,1,1,0.581818181818
330,BOS,NSH,2015-12-07,0,1,0,0.580060422961
331,COL,MIN,2015-12-07,1,1,1,0.581325301205
332,VAN,BUF,2015-12-07,1,1,1,0.582582582583
333,WSH,DET,2015-12-08,1,0,0,0.580838323353
334,PHI,NYI,2015-12-08,0,1,0,0.579104477612
335,TOR,NJD,2015-12-08,1,1,1,0.580357142857
336,STL,ARI,2015-12-08,1,1,1,0.581602373887
337,DAL,CAR,2015-12-08,1,1,1,0.582840236686
338,CHI,NSH,2015-12-08,1,0,0,0.581120943953
339,CGY,SJS,2015-12-08,1,1,1,0.582352941176
340,CBJ,LAK,2015-12-08,0,0,1,0.58357771261
341,FLA,OTT,2015-12-08,0,1,0,0.581871345029
342,COL,PIT,2015-12-09,0,0,1,0.583090379009
343,EDM,SJS,2015-12-09,1,1,1,0.584302325581
344,MTL,BOS,2015-12-09,0,1,0,0.582608695652
345,VAN,NYR,2015-12-09,1,1,1,0.583815028902
346,WPG,CBJ,2015-12-10,1,1,1,0.585014409222
347,TBL,OTT,2015-12-10,1,1,1,0.586206896552
348,STL,PHI,2015-12-10,0,0,1,0.587392550143
349,CGY,BUF,2015-12-10,1,1,1,0.588571428571
350,FLA,WSH,2015-12-10,1,1,1,0.589743589744
351,DET,MTL,2015-12-10,1,1,1,0.590909090909
352,NSH,CHI,2015-12-10,1,1,1,0.592067988669
353,EDM,NYR,2015-12-11,1,1,1,0.593220338983
354,PIT,LAK,2015-12-11,0,0,1,0.594366197183
355,DAL,PHI,2015-12-11,1,1,1,0.595505617978
356,NJD,DET,2015-12-11,1,0,0,0.593837535014
357,ARI,MIN,2015-12-11,1,0,0,0.59217877095
358,CHI,WPG,2015-12-11,1,1,1,0.593314763231
359,ANA,CAR,2015-12-11,0,1,0,0.591666666667
360,TBL,WSH,2015-12-12,0,1,0,0.590027700831
361,STL,DAL,2015-12-12,1,1,1,0.591160220994
362,SJS,MIN,2015-12-12,0,1,0,0.589531680441
363,NSH,COL,2015-12-12,0,1,0,0.587912087912
364,MTL,OTT,2015-12-12,1,1,1,0.58904109589
365,CBJ,NYI,2015-12-12,0,0,1,0.590163934426
366,BUF,LAK,2015-12-12,1,0,0,0.588555858311
367,BOS,FLA,2015-12-12,1,1,1,0.589673913043
368,ARI,CAR,2015-12-12,0,1,0,0.588075880759
369,CGY,NYR,2015-12-12,1,1,1,0.589189189189
370,CHI,VAN,2015-12-13,1,1,1,0.590296495957
371,NYI,NJD,2015-12-13,1,1,1,0.591397849462
372,STL,COL,2015-12-13,0,1,0,0.58981233244
373,PIT,WSH,2015-12-14,0,1,0,0.588235294118
374,DET,BUF,2015-12-14,0,1,0,0.586666666667
375,OTT,LAK,2015-12-14,1,0,0,0.585106382979
376,BOS,EDM,2015-12-14,0,1,0,0.583554376658
377,CBJ,TBL,2015-12-14,0,1,0,0.582010582011
378,NYR,EDM,2015-12-15,1,1,1,0.583113456464
379,BUF,NJD,2015-12-15,0,1,0,0.581578947368
380,CHI,COL,2015-12-15,0,1,0,0.580052493438
381,DAL,CBJ,2015-12-15,1,1,1,0.581151832461
382,MIN,VAN,2015-12-15,1,1,1,0.582245430809
383,MTL,SJS,2015-12-15,0,1,0,0.580729166667
384,NSH,CGY,2015-12-15,0,1,0,0.579220779221
385,NYI,FLA,2015-12-15,0,0,1,0.580310880829
386,PHI,CAR,2015-12-15,1,1,1,0.581395348837
387,TOR,TBL,2015-12-15,0,1,0,0.579896907216
388,WPG,STL,2015-12-15,0,1,0,0.578406169666
389,BOS,PIT,2015-12-16,1,0,0,0.576923076923
390,WSH,OTT,2015-12-16,1,1,1,0.57800511509
391,PHI,VAN,2015-12-17,1,1,1,0.579081632653
392,NJD,FLA,2015-12-17,0,1,0,0.577608142494
393,TOR,SJS,2015-12-17,0,1,0,0.57614213198
394,STL,NSH,2015-12-17,1,1,1,0.577215189873
395,MTL,LAK,2015-12-17,0,1,0,0.575757575758
396,ARI,CBJ,2015-12-17,0,1,0,0.574307304786
397,DAL,CGY,2015-12-17,0,1,0,0.572864321608
398,COL,NYI,2015-12-17,1,1,1,0.573934837093
399,CHI,EDM,2015-12-17,1,1,1,0.575
400,BUF,ANA,2015-12-17,1,1,1,0.576059850374
401,MIN,NYR,2015-12-17,1,1,1,0.577114427861
402,CAR,FLA,2015-12-18,0,1,0,0.575682382134
403,DET,VAN,2015-12-18,0,1,0,0.574257425743
404,OTT,SJS,2015-12-18,1,0,0,0.572839506173
405,PIT,BOS,2015-12-18,0,1,0,0.571428571429
406,WPG,NYR,2015-12-18,1,1,1,0.572481572482
407,WSH,TBL,2015-12-18,1,0,0,0.571078431373
408,TOR,LAK,2015-12-19,1,1,1,0.572127139364
409,STL,CGY,2015-12-19,1,1,1,0.573170731707
410,PIT,CAR,2015-12-19,0,1,0,0.571776155718
411,NSH,MIN,2015-12-19,1,1,1,0.572815533981
412,NJD,ANA,2015-12-19,0,1,0,0.571428571429
413,COL,EDM,2015-12-19,1,1,1,0.572463768116
414,CBJ,PHI,2015-12-19,1,1,1,0.573493975904
415,BUF,CHI,2015-12-19,0,1,0,0.572115384615
416,ARI,NYI,2015-12-19,1,1,1,0.573141486811
417,DAL,MTL,2015-12-19,1,0,0,0.571770334928
418,BOS,NJD,2015-12-20,1,1,1,0.572792362768
419,CHI,SJS,2015-12-20,1,1,1,0.57380952381
420,DET,CGY,2015-12-20,1,1,1,0.574821852732
421,FLA,VAN,2015-12-20,1,1,1,0.575829383886
422,NYR,WSH,2015-12-20,0,1,0,0.574468085106
423,TBL,OTT,2015-12-20,1,1,1,0.575471698113
424,NYI,ANA,2015-12-21,1,1,1,0.576470588235
425,PHI,STL,2015-12-21,1,1,1,0.577464788732
426,NSH,MTL,2015-12-21,1,1,1,0.578454332553
427,PIT,CBJ,2015-12-21,1,1,1,0.579439252336
428,EDM,WPG,2015-12-21,1,1,1,0.58041958042
429,COL,TOR,2015-12-21,0,0,1,0.581395348837
430,CAR,WSH,2015-12-21,0,1,0,0.580046403712
431,MIN,DAL,2015-12-21,0,1,0,0.578703703704
432,TBL,VAN,2015-12-22,0,1,0,0.577367205543
433,NYR,ANA,2015-12-22,1,0,0,0.576036866359
434,MIN,MTL,2015-12-22,1,1,1,0.577011494253
435,LAK,SJS,2015-12-22,0,0,1,0.577981651376
436,FLA,OTT,2015-12-22,1,1,1,0.578947368421
437,DET,NJD,2015-12-22,0,1,0,0.577625570776
438,DAL,CHI,2015-12-22,1,1,1,0.578587699317
439,CGY,WPG,2015-12-22,1,0,0,0.577272727273
440,BOS,STL,2015-12-22,0,1,0,0.575963718821
441,ARI,TOR,2015-12-22,1,0,0,0.574660633484
442,WSH,MTL,2015-12-26,1,1,1,0.575620767494
443,VAN,EDM,2015-12-26,1,1,1,0.576576576577
444,TBL,CBJ,2015-12-26,1,1,1,0.577528089888
445,STL,DAL,2015-12-26,1,0,0,0.576233183857
446,MIN,PIT,2015-12-26,0,0,1,0.577181208054
447,CAR,NJD,2015-12-26,1,1,1,0.578125
448,BOS,BUF,2015-12-26,0,1,0,0.576837416481
449,ARI,LAK,2015-12-26,0,1,0,0.575555555556
450,NSH,DET,2015-12-26,0,0,1,0.576496674058
451,ANA,PHI,2015-12-27,1,1,1,0.577433628319
452,CGY,EDM,2015-12-27,1,1,1,0.578366445916
453,CHI,CAR,2015-12-27,0,1,0,0.577092511013
454,COL,ARI,2015-12-27,0,1,0,0.575824175824
455,DAL,STL,2015-12-27,1,1,1,0.576754385965
456,FLA,CBJ,2015-12-27,1,1,1,0.577680525164
457,NYI,TOR,2015-12-27,0,1,0,0.576419213974
458,OTT,BOS,2015-12-27,1,0,0,0.575163398693
459,WPG,PIT,2015-12-27,1,0,0,0.573913043478
460,TBL,MTL,2015-12-28,0,1,0,0.572668112798
461,VAN,LAK,2015-12-28,0,1,0,0.571428571429
462,SJS,COL,2015-12-28,0,1,0,0.570194384449
463,NSH,NYR,2015-12-28,1,1,1,0.571120689655
464,MIN,DET,2015-12-28,1,0,0,0.569892473118
465,BUF,WSH,2015-12-28,0,1,0,0.568669527897
466,ARI,CHI,2015-12-29,0,1,0,0.567451820128
467,BOS,OTT,2015-12-29,1,1,1,0.568376068376
468,CBJ,DAL,2015-12-29,1,0,0,0.567164179104
